Fecha,Pais,Contagios,Recuperados,Muertos
2020-04-23,UK,139246,712,18791
2020-04-24,UK,144640,724,19567
2020-04-25,UK,149569,774,20381
2020-04-26,UK,154037,778,20794
2020-04-27,UK,158348,807,21157
2020-04-28,UK,162350,813,21745
2020-04-29,UK,166441,857,26166
2020-04-30,UK,172481,859,26842
2020-05-01,UK,178685,892,27583
2020-05-02,UK,183500,896,28205
2020-05-03,UK,187842,901,28520
2020-05-04,UK,191832,910,28809
2020-05-05,UK,196243,926,29501
2020-05-06,UK,202359,934,30150
2020-05-07,UK,207977,970,30689
2020-05-08,UK,212629,997,31316
2020-05-09,UK,216525,1001,31662
2020-05-10,UK,220449,1002,31930
2020-05-11,UK,224332,1015,32141
2020-05-12,UK,227741,1023,32769
2020-05-13,UK,230985,1032,33264
2020-05-14,UK,234440,1043,33693
2020-05-15,UK,238004,1047,34078
2020-05-16,UK,241461,1058,34546
2020-05-17,UK,244995,1058,34716
2020-05-18,UK,247709,1090,34876
2020-05-19,UK,250138,1099,35422
2020-05-20,UK,249619,1116,35786
2020-05-21,UK,252246,1134,36124
2020-05-22,UK,255544,1142,36475
2020-05-23,UK,258504,1149,36757
2020-05-24,UK,260916,1151,36875
2020-05-25,UK,262547,1161,36996
2020-05-26,UK,266599,1161,37130
2020-05-27,UK,268619,1166,37542
2020-05-28,UK,270508,1167,37919
2020-05-29,UK,272607,1172,38243
2020-05-30,UK,274219,1187,38458
2020-05-31,UK,276156,1190,38571
2020-06-01,UK,277736,1221,39127
2020-06-02,UK,279392,1224,39452
2020-06-03,UK,281270,1212,39811
2020-06-04,UK,283079,1219,39987
2020-06-05,UK,284734,1228,40344
2020-06-06,UK,286294,1230,40548
2020-06-07,UK,287621,1239,40625
2020-06-08,UK,288834,1255,40680
2020-06-09,UK,290581,1257,40968
2020-06-10,UK,291588,1269,41213
2020-06-11,UK,292860,1278,41364
2020-06-12,UK,294402,1282,41566
2020-06-13,UK,295828,1283,41747
2020-06-14,UK,297342,1283,41783
2020-06-15,UK,298315,1284,41821
2020-06-16,UK,299600,1293,42054
2020-06-17,UK,300717,1304,42238
2020-06-18,UK,301935,1313,42373
2020-06-19,UK,303285,1319,42546
2020-06-20,UK,304580,1319,42674
2020-06-21,UK,305803,1319,42717
2020-06-22,UK,306761,1322,42731
2020-06-23,UK,307682,1330,43011
2020-06-24,UK,308337,1345,43165
2020-06-25,UK,309455,1361,43314
2020-06-26,UK,310836,1363,43498
2020-06-27,UK,311727,1364,43598
2020-06-28,UK,312640,1364,43634
2020-06-29,UK,313470,1368,43659
2020-06-30,UK,314160,1370,43815
2020-07-01,UK,314992,1372,43991
2020-07-02,UK,285268,1373,44080
2020-07-03,UK,285787,1375,44216
2020-07-04,UK,286412,1375,44283
2020-07-05,UK,286931,1375,44305
2020-07-06,UK,287290,1375,44321
2020-07-07,UK,287874,1375,44476
2020-07-08,UK,288511,1378,44602
2020-07-09,UK,289154,1378,44687
2020-07-10,UK,289678,1378,44735
2020-07-11,UK,290504,1378,44883
2020-07-12,UK,291154,1378,44904
2020-07-13,UK,291691,1384,44915
2020-07-14,UK,292931,1385,45053
2020-07-15,UK,293469,1386,45138
2020-07-16,UK,294116,1403,45204
2020-07-17,UK,294803,1403,45318
2020-07-18,UK,295632,1413,45358
2020-07-19,UK,296358,1413,45385
2020-07-20,UK,296944,1413,45397
2020-07-21,UK,297389,1414,45507
2020-07-22,UK,297952,1416,45586
2020-07-23,UK,298731,1425,45639
2020-07-24,UK,299500,1425,45762
2020-07-25,UK,300270,1427,45823
2020-07-26,UK,301020,1434,45837
2020-07-27,UK,301708,1437,45844
2020-07-28,UK,302295,1438,45963
2020-07-29,UK,303063,1438,46046
2020-07-30,UK,303910,1438,46084
2020-07-31,UK,304793,1439,46204
2020-08-01,UK,305572,1441,46278
2020-08-02,UK,306319,1444,46286
2020-08-03,UK,307251,1445,46295
2020-08-04,UK,307926,1445,46384
2020-08-05,UK,308832,1446,46449
2020-08-06,UK,309796,1447,46498
2020-08-07,UK,310696,1447,46596
2020-08-08,UK,311461,1449,46651
2020-08-09,UK,312574,1451,46659
2020-08-10,UK,313392,1463,46611
2020-08-11,UK,313394,1464,46611
2020-08-12,UK,315581,1472,46791
2020-08-13,UK,315600,1479,46791
2020-08-14,UK,315621,1481,46791
2020-08-15,UK,319232,1486,46791
2020-08-16,UK,320343,1486,46791
2020-08-17,UK,321064,1490,41454
2020-08-18,UK,322177,1493,41466
2020-08-19,UK,323008,1495,41483
2020-08-20,UK,324203,1544,41489
2020-08-21,UK,325263,1544,41491
2020-08-22,UK,326595,1547,41509
2020-08-23,UK,327643,1547,41515
2020-08-24,UK,328620,1550,41519
2020-08-25,UK,329821,1551,41535
2020-08-26,UK,330967,1551,41552
2020-08-27,UK,332509,1564,41564
2020-08-28,UK,333806,1615,41573
2020-08-29,UK,334916,1622,41585
2020-08-30,UK,336668,1624,41586
2020-08-31,UK,338083,1682,41589
2020-09-01,UK,339415,1709,41592
2020-09-02,UK,340929,1742,41602
2020-09-03,UK,342708,1750,41616
2020-09-04,UK,344686,1756,41626
2020-09-05,UK,346513,1806,41638
2020-09-06,UK,349500,1824,41640
2020-09-07,UK,352453,1824,41643
2020-09-08,UK,354934,1827,41675
2020-09-09,UK,357615,1833,41683
2020-09-10,UK,360546,1847,41697
2020-09-11,UK,364090,1850,41703
2020-09-12,UK,367594,1882,41712
2020-09-13,UK,370932,2148,41717
2020-09-14,UK,373557,2154,41726
2020-09-15,UK,376672,2186,41753
2020-09-16,UK,380679,2192,41773
2020-09-17,UK,384089,2203,41794
2020-09-18,UK,388418,2215,41821
2020-09-19,UK,392847,2229,41848
2020-09-20,UK,396746,2230,41866
2020-09-21,UK,401124,2230,41877
2020-09-22,UK,406060,2240,41951
2020-09-23,UK,412247,2249,41951
2020-09-24,UK,418891,2284,41991
2020-09-25,UK,425769,2305,42025
2020-09-26,UK,431819,2335,42060
2020-09-27,UK,437519,2341,42077
2020-09-28,UK,441575,2354,42090
2020-09-29,UK,448731,2370,42162
2020-09-30,UK,455848,2375,42233
2020-10-01,UK,462777,2385,42292
2020-10-02,UK,469771,2391,42358
2020-10-03,UK,482656,2398,42407
2020-10-04,UK,505621,2405,42440
2020-10-05,UK,518224,2411,42459
2020-10-06,UK,532781,2419,42535
2020-10-07,UK,546954,2427,42605
2020-10-08,UK,564504,2476,42682
2020-10-09,UK,578392,2490,42769
2020-10-10,UK,593567,2497,42850
2020-10-11,UK,606449,2505,42915
2020-10-12,UK,620460,2513,42965
2020-10-13,UK,637710,2537,43108
2020-10-14,UK,657461,2553,43245
2020-10-15,UK,676457,2563,43383
2020-10-16,UK,692114,2567,43519
2020-10-17,UK,708300,2574,43669
2020-10-18,UK,725294,2591,43736
2020-10-19,UK,744124,2615,43816
2020-10-20,UK,765489,2628,44057
2020-10-21,UK,792196,2638,44248
2020-10-22,UK,813453,2654,44437
2020-10-23,UK,834012,2659,44661
2020-10-24,UK,857045,2678,44835
2020-10-25,UK,876842,2687,44986
2020-10-26,UK,897742,2704,45088
2020-10-27,UK,920666,2721,45455
2020-10-28,UK,945380,2775,45765
2020-10-29,UK,968458,2801,46045
2020-10-30,UK,992876,2813,46319
2020-10-31,UK,1014795,2841,46645
2020-11-01,UK,1038056,2843,46807
2020-11-02,UK,1057023,2852,46943
2020-11-03,UK,1077101,2908,47340
2020-11-04,UK,1102307,2927,47832
2020-11-05,UK,1126471,2933,48210
2020-11-06,UK,1149793,2953,48565
2020-11-07,UK,1174772,2967,48978
2020-11-08,UK,1195352,2985,49134
2020-11-09,UK,1216749,3000,49329
2020-11-10,UK,1237200,3010,49861
2020-11-11,UK,1260200,3020,50457
2020-11-12,UK,1293717,3033,51020
2020-11-13,UK,1321033,3091,51396
2020-11-14,UK,1347909,3110,51858
2020-11-15,UK,1372886,3123,52026
2020-11-16,UK,1394302,3137,52240
2020-11-17,UK,1414362,3150,52839
2020-11-18,UK,1434007,3209,53368
2020-11-19,UK,1456943,3245,53870
2020-11-20,UK,1477217,3263,54381
2020-11-21,UK,1497138,3313,54721
2020-11-22,UK,1515805,3325,55120
2020-11-23,UK,1531270,3336,55327
2020-11-24,UK,1542614,3408,55935
2020-11-25,UK,1560875,3448,56630
2020-11-26,UK,1578432,3457,57128
2020-11-27,UK,1593253,3465,57648
2020-11-28,UK,1609144,3503,58127
2020-11-29,UK,1621308,3517,58342
2020-11-30,UK,1633736,3573,58545
2020-12-01,UK,1647233,3592,59148
2020-12-02,UK,1663470,3605,59796
2020-12-03,UK,1678421,3626,60210
2020-12-04,UK,1694803,3640,60714
2020-12-05,UK,1710382,3653,61111
2020-12-06,UK,1727754,3739,61342
2020-12-07,UK,1742528,3750,61531
2020-12-08,UK,1754914,3768,62130
2020-12-09,UK,1771548,3781,62663
2020-12-10,UK,1792614,3790,63179
2020-12-11,UK,1814398,3802,63603
2020-12-12,UK,1835952,3808,64123
2020-12-13,UK,1854493,4016,64267
2020-12-14,UK,1874870,4051,64500
2020-12-15,UK,1893439,4096,65006
2020-12-16,UK,1918739,4109,65618
2020-12-17,UK,1954271,4126,66150
2020-12-18,UK,1982831,4267,66640
2020-12-19,UK,2010080,4357,67177
2020-12-20,UK,2046164,4378,67503
2020-12-21,UK,2079681,4389,67718
2020-12-22,UK,2116612,4412,68409
2020-12-23,UK,2155999,4726,69157
2020-12-24,UK,2195148,4824,69732
2020-12-25,UK,2227951,4825,70302
2020-12-26,UK,2262739,4913,70513
2020-12-27,UK,2295232,5096,70860
2020-12-28,UK,2336692,5105,71217
2020-12-29,UK,2389967,5297,71675
2020-12-30,UK,2440206,5417,72657
2020-12-31,UK,2496235,5482,73622
2021-01-01,UK,2549693,5682,74237
2021-01-02,UK,2607546,5747,74682
2021-01-03,UK,2662703,6097,75137
2021-01-04,UK,2721626,6263,75547
2021-01-05,UK,2782713,6386,76428
2021-01-06,UK,2845269,6452,77470
2021-01-07,UK,2898056,6524,78632
2021-01-08,UK,2966248,6702,79965
2021-01-09,UK,3026346,6855,81000
2021-01-10,UK,3081372,7013,81567
2021-01-11,UK,3127647,7153,82096
2021-01-12,UK,3173295,7352,83342
2021-01-13,UK,3220957,7434,84910
2021-01-14,UK,3269761,7584,86163
2021-01-15,UK,3325646,7695,87448
2021-01-16,UK,3367074,7866,88747
2021-01-17,UK,3405744,8046,89429
2021-01-18,UK,3443354,8250,90031
2021-01-19,UK,3476808,8367,91643
2021-01-20,UK,3515800,8496,93469
2021-01-21,UK,3553777,8585,94765
2021-01-22,UK,3594098,8682,96166
2021-01-23,UK,3627750,8830,97518
2021-01-24,UK,3657861,8950,98129
2021-01-25,UK,3680105,9040,98723
2021-01-26,UK,3700272,9164,100359
2021-01-27,UK,3725641,9250,102085
2021-01-28,UK,3754452,9353,103324
2021-01-29,UK,3783597,9408,104572
2021-01-30,UK,3806997,9584,105777
2021-01-31,UK,3828187,9656,106367
2021-02-01,UK,3846855,9739,106774
2021-02-02,UK,3863761,9822,108225
2021-02-03,UK,3882976,9940,109547
2021-02-04,UK,3903710,10015,110462
2021-02-05,UK,3922914,10098,111477
2021-02-06,UK,3941277,10186,112305
2021-02-07,UK,3957181,10274,112681
2021-02-08,UK,3971319,10327,113014
2021-02-09,UK,3983760,10431,114066
2021-02-10,UK,3996837,10499,115068
2021-02-11,UK,4010380,10602,115748
2021-02-12,UK,4025578,10659,116507
2021-02-13,UK,4038933,10854,117128
2021-02-14,UK,4049924,10918,117387
2021-02-15,UK,4059700,10963,117622
2021-02-16,UK,4070336,11026,118421
2021-02-17,UK,4083096,11103,119159
2021-02-18,UK,4095191,11164,119614
2021-02-19,UK,4107290,11254,120147
2021-02-20,UK,4117743,11297,120593
2021-02-21,UK,4127578,11315,120810
2021-02-22,UK,4138237,11346,120988
2021-02-23,UK,4146760,11457,121536
2021-02-24,UK,4156707,11474,121979
2021-02-25,UK,4166727,11504,122303
2021-02-26,UK,4175315,11579,122648
2021-02-27,UK,4182772,11602,122939
2021-02-28,UK,4188827,11643,123083
2021-03-01,UK,4194289,11646,123187
2021-03-02,UK,4200700,11662,123530
2021-03-03,UK,4207120,11741,124017
2021-03-04,UK,4213764,11795,124259
2021-03-05,UK,4219788,11834,124495
2021-03-06,UK,4225906,11849,124654
2021-03-07,UK,4231166,11851,124736
2021-03-08,UK,4235989,11853,124801
2021-03-09,UK,4241858,11868,125032
2021-03-10,UK,4247879,11923,125222
2021-03-11,UK,4254714,11944,125403
2021-03-12,UK,4261398,11947,125579
2021-03-13,UK,4267015,11949,125701
2021-03-14,UK,4271710,11972,125753
2021-03-15,UK,4276840,11997,125817
2021-03-16,UK,4282203,12013,125927
2021-03-17,UK,4287996,12053,126068
2021-03-18,UK,4294328,12086,126163
2021-03-19,UK,4299200,12130,126263
2021-03-20,UK,4304839,12167,126359
2021-03-21,UK,4310195,12176,126393
2021-03-22,UK,4315602,12225,126411
2021-03-23,UK,4321019,12383,126523
2021-03-24,UK,4326645,12397,126621
2021-03-25,UK,4332922,12563,126684
2021-03-26,UK,4339157,12567,126755
2021-03-27,UK,4343066,12712,126813
2021-03-28,UK,4347013,12774,126834
2021-03-29,UK,4351796,12868,126857
2021-03-30,UK,4355867,12930,126912
2021-03-31,UK,4359982,13073,126955
2021-04-01,UK,4364547,13089,127006
2021-04-02,UK,4367969,13190,127058
2021-04-03,UK,4371393,13222,127068
2021-04-04,UK,4373798,13254,127078
2021-04-05,UK,4376629,13296,127106
2021-04-06,UK,4379033,13345,127126
2021-04-07,UK,4381830,13391,127171
2021-04-08,UK,4384954,13435,127224
2021-04-09,UK,4380167,13467,127284
2021-04-10,UK,4382880,13494,127324
2021-04-11,UK,4384610,13494,127331
2021-04-12,UK,4388296,13608,127346
2021-04-13,UK,4390801,13660,127369
2021-04-14,UK,4393330,13675,127407
2021-04-15,UK,4396096,13854,127438
2021-04-16,UK,4398903,13937,127472
2021-04-17,UK,4401176,13983,127508
2021-04-18,UK,4403060,13987,127518
2021-04-19,UK,4406114,14040,127524
2021-04-20,UK,4408644,14054,127557
2021-04-21,UK,4411068,14104,127577
2021-04-22,UK,4413834,14195,127597
2021-04-23,UK,4416588,14281,127638
2021-04-24,UK,4418710,14388,127670
2021-04-25,UK,4420443,14452,127681
2021-04-26,UK,4422562,14552,127688
2021-04-27,UK,4425259,14567,127705
2021-04-28,UK,4427390,14620,127734
2021-04-29,UK,4429849,14658,127759
2021-04-30,UK,4432246,14683,127775
2021-05-01,UK,4434157,14684,127782
2021-05-02,UK,4435831,14684,127796
2021-05-03,UK,4437505,14684,127797
2021-05-04,UK,4439489,14839,127803
2021-05-05,UK,4441644,14897,127830
2021-05-06,UK,4444262,14961,127843
2021-05-07,UK,4446752,14961,127858
2021-05-08,UK,4448808,15011,127863
2021-05-09,UK,4450578,15011,127865
2021-05-10,UK,4452956,15088,127870
2021-05-11,UK,4455446,15147,127890
2021-05-12,UK,4457742,15158,127901
2021-05-13,UK,4460405,15201,127912
2021-05-14,UK,4462603,15214,127930
2021-05-15,UK,4464663,15254,127937
2021-05-16,UK,4466589,15258,127941
2021-05-17,UK,4468582,15292,127946
2021-05-18,UK,4466220,15319,127953
2021-05-19,UK,4468366,15340,127956
2021-05-20,UK,4471065,15407,127963
2021-05-21,UK,4473773,15427,127972
2021-05-22,UK,4476297,15427,127978
2021-05-23,UK,4478390,15427,127983
2021-05-24,UK,4480760,15445,127986
2021-05-25,UK,4483177,15453,128001
2021-05-26,UK,4486168,15477,128010
2021-05-27,UK,4489552,15480,128020
2021-05-28,UK,4493582,15480,128030
2021-05-29,UK,4496823,15481,128037
2021-05-30,UK,4499937,15486,128043
2021-05-31,UK,4503231,15507,128045
2021-06-01,UK,4506333,15508,128045
2021-06-02,UK,4510597,15514,128057
2021-06-03,UK,4515778,15517,128075
2021-06-04,UK,4521922,15524,128086
2021-06-05,UK,4527577,15528,128099
2021-06-06,UK,4532802,15532,128103
2021-06-07,UK,4538399,15538,128104
2021-06-08,UK,4544372,15539,128118
2021-06-09,UK,4551694,15540,128124
2021-06-10,UK,4558933,15543,128131
2021-06-11,UK,4566893,15543,128148
2021-06-12,UK,4574445,15544,128160
2021-06-13,UK,4581779,15551,128168
2021-06-14,UK,4589400,15562,128171
2021-06-15,UK,4596994,15562,128181
2021-06-16,UK,4605805,15563,128190
2021-06-17,UK,4616628,15601,128209
2021-06-18,UK,4626915,15607,128220
2021-06-19,UK,4636991,15609,128234
2021-06-20,UK,4646068,15610,128240
2021-06-21,UK,4656536,15612,128245
2021-06-22,UK,4668043,15616,128272
2021-06-23,UK,4683986,15705,128291
2021-06-24,UK,4700691,15712,128312
2021-06-25,UK,4716065,15718,128330
2021-06-26,UK,4734011,15718,128353
2021-06-27,UK,4748644,15722,128364
2021-06-28,UK,4771367,15729,128367
2021-06-29,UK,4791628,15734,128390
2021-06-30,UK,4817298,15736,128404
2021-07-01,UK,4844944,15753,128426
2021-07-02,UK,4871807,15755,128453
2021-07-03,UK,4896272,15762,128471
2021-07-04,UK,4920168,15774,128486
2021-07-05,UK,4947274,15777,128495
2021-07-06,UK,4975903,15867,128532
2021-07-07,UK,5007964,15870,128565
2021-07-08,UK,5040060,15888,128601
2021-07-09,UK,5075945,15888,128631
2021-07-10,UK,5107780,15892,128665
2021-07-11,UK,5139162,15903,128691
2021-07-12,UK,5173972,15991,128697
2021-07-13,UK,5210472,16007,128747
2021-07-14,UK,5252655,16127,128797
2021-07-15,UK,5301296,16133,128864
2021-07-16,UK,5353245,16220,128913
2021-07-17,UK,5407428,16429,128960
2021-07-18,UK,5455276,16430,128988
2021-07-19,UK,5495947,16487,129007
2021-07-20,UK,5542635,16686,129109
2021-07-21,UK,5586716,17033,129182
2021-07-22,UK,5626745,17290,129266
2021-07-23,UK,5662838,17450,129330
2021-07-24,UK,5694462,18216,129418
2021-07-25,UK,5723399,18226,129446
2021-07-26,UK,5748331,18546,129460
2021-07-27,UK,5771732,18908,129591
2021-07-28,UK,5797445,19724,129718
2021-07-29,UK,5828316,20638,129809
2021-07-30,UK,5857639,20919,129877
2021-07-31,UK,5883421,20928,129949
2021-08-01,UK,5907594,21083,130014
2021-08-02,UK,5929881,22633,130039
2021-08-03,UK,5951736,24369,130179
2021-08-04,UK,5980887,24693,130300
2020-02-26,Brazil,1,0,0
2020-02-27,Brazil,1,0,0
2020-02-28,Brazil,1,0,0
2020-02-29,Brazil,2,0,0
2020-03-01,Brazil,2,0,0
2020-03-02,Brazil,2,0,0
2020-03-03,Brazil,2,0,0
2020-03-04,Brazil,4,0,0
2020-03-05,Brazil,4,0,0
2020-03-06,Brazil,13,0,0
2020-03-07,Brazil,13,0,0
2020-03-08,Brazil,20,0,0
2020-03-09,Brazil,25,0,0
2020-03-10,Brazil,31,0,0
2020-03-11,Brazil,38,0,0
2020-03-12,Brazil,52,0,0
2020-03-13,Brazil,151,0,0
2020-03-14,Brazil,151,0,0
2020-03-15,Brazil,162,0,0
2020-03-16,Brazil,200,1,0
2020-03-17,Brazil,321,2,1
2020-03-18,Brazil,372,2,3
2020-03-19,Brazil,621,2,6
2020-03-20,Brazil,793,2,11
2020-03-21,Brazil,1021,2,15
2020-03-22,Brazil,1546,2,25
2020-03-23,Brazil,1924,2,34
2020-03-24,Brazil,2247,2,46
2020-03-25,Brazil,2554,2,59
2020-03-26,Brazil,2985,6,77
2020-03-27,Brazil,3417,6,92
2020-03-28,Brazil,3904,6,111
2020-03-29,Brazil,4256,6,136
2020-03-30,Brazil,4579,120,159
2020-03-31,Brazil,5717,127,201
2020-04-01,Brazil,6836,127,240
2020-04-02,Brazil,8044,127,324
2020-04-03,Brazil,9056,127,359
2020-04-04,Brazil,10360,127,445
2020-04-05,Brazil,11130,127,486
2020-04-06,Brazil,12161,127,564
2020-04-07,Brazil,14034,127,686
2020-04-08,Brazil,16170,127,819
2020-04-09,Brazil,18092,173,950
2020-04-10,Brazil,19638,173,1057
2020-04-11,Brazil,20727,173,1124
2020-04-12,Brazil,22192,173,1223
2020-04-13,Brazil,23430,173,1328
2020-04-14,Brazil,25262,3046,1532
2020-04-15,Brazil,28320,14026,1736
2020-04-16,Brazil,30425,14026,1924
2020-04-17,Brazil,33682,14026,2141
2020-04-18,Brazil,36658,14026,2354
2020-04-19,Brazil,38654,22130,2462
2020-04-20,Brazil,40743,22130,2587
2020-04-21,Brazil,43079,22991,2741
2020-04-22,Brazil,45757,25318,2906
2020-04-23,Brazil,50036,26573,3331
2020-04-24,Brazil,54043,27655,3704
2020-04-25,Brazil,59324,29160,4057
2020-04-26,Brazil,63100,30152,4286
2020-04-27,Brazil,67446,31142,4603
2020-04-28,Brazil,73235,32544,5083
2020-04-29,Brazil,79685,34132,5513
2020-04-30,Brazil,87187,35935,6006
2020-05-01,Brazil,92202,38039,6412
2020-05-02,Brazil,97100,40937,6761
2020-05-03,Brazil,101826,42991,7051
2020-05-04,Brazil,108620,45815,7367
2020-05-05,Brazil,115455,48221,7938
2020-05-06,Brazil,126611,51370,8588
2020-05-07,Brazil,135773,55350,9190
2020-05-08,Brazil,146894,59297,10017
2020-05-09,Brazil,156061,61685,10656
2020-05-10,Brazil,162699,64957,11123
2020-05-11,Brazil,169594,67384,11653
2020-05-12,Brazil,178214,72597,12461
2020-05-13,Brazil,190137,78424,13240
2020-05-14,Brazil,203165,79479,13999
2020-05-15,Brazil,220291,84970,14962
2020-05-16,Brazil,233511,89672,15662
2020-05-17,Brazil,241080,94122,16118
2020-05-18,Brazil,255368,100459,16853
2020-05-19,Brazil,271885,106794,17983
2020-05-20,Brazil,291579,116683,18859
2020-05-21,Brazil,310087,125960,20047
2020-05-22,Brazil,330890,135430,21048
2020-05-23,Brazil,347398,142587,22013
2020-05-24,Brazil,363211,149911,22666
2020-05-25,Brazil,374898,153833,23473
2020-05-26,Brazil,391222,158593,24512
2020-05-27,Brazil,411821,166647,25598
2020-05-28,Brazil,438238,177604,26754
2020-05-29,Brazil,465166,189476,27878
2020-05-30,Brazil,498440,200892,28834
2020-05-31,Brazil,514849,206555,29314
2020-06-01,Brazil,526447,211080,29937
2020-06-02,Brazil,555383,223638,31199
2020-06-03,Brazil,584016,238617,32548
2020-06-04,Brazil,614941,254963,34021
2020-06-05,Brazil,645771,266940,35026
2020-06-06,Brazil,672846,277149,35930
2020-06-07,Brazil,691758,283952,36455
2020-06-08,Brazil,707412,378257,37134
2020-06-09,Brazil,739503,396737,38406
2020-06-10,Brazil,772416,413916,39680
2020-06-11,Brazil,802828,429965,40919
2020-06-12,Brazil,828810,445123,41828
2020-06-13,Brazil,850514,459436,42720
2020-06-14,Brazil,867624,469141,43332
2020-06-15,Brazil,888271,477709,43959
2020-06-16,Brazil,923189,490005,45241
2020-06-17,Brazil,955377,521046,46510
2020-06-18,Brazil,978142,534580,47748
2020-06-19,Brazil,1032913,551631,48954
2020-06-20,Brazil,1032913,589074,49976
2020-06-21,Brazil,1085038,600576,50617
2020-06-22,Brazil,1106470,601736,51271
2020-06-23,Brazil,1145906,627963,52645
2020-06-24,Brazil,1188631,660469,53830
2020-06-25,Brazil,1228114,679524,54971
2020-06-26,Brazil,1274974,702399,55961
2020-06-27,Brazil,1313667,727715,57070
2020-06-28,Brazil,1344143,746018,57622
2020-06-29,Brazil,1368195,757811,58314
2020-06-30,Brazil,1402041,788318,59594
2020-07-01,Brazil,1448753,926192,60632
2020-07-02,Brazil,1496858,957692,61884
2020-07-03,Brazil,1539081,984615,63174
2020-07-04,Brazil,1577004,990731,64265
2020-07-05,Brazil,1603055,1029045,64867
2020-07-06,Brazil,1623284,1062542,65487
2020-07-07,Brazil,1668589,1107012,66741
2020-07-08,Brazil,1713160,1139844,67964
2020-07-09,Brazil,1755779,1171447,69184
2020-07-10,Brazil,1800827,1217361,70398
2020-07-11,Brazil,1839850,1244088,71469
2020-07-12,Brazil,1864681,1264843,72100
